Tree_GlobalID,INSPID,INSP_GlobalID,AddressedFailure,INSP_InspectionDate,INSP_RiskRating,INSP_Type,IsReinspection,INSP_ReinspectionDate,INSP_ParentInspectionGlobalID,INSP_TreeCondition,INSP_TreeStructure,INSP_TreeDBH,INSP_Comments,WO_CreatedDate,WO_ActualFinishDate,WO_Type,WO_Status,SR_GlobalID,SR_Type,SR_Source,SR_Status,SR_ResolutionAction,SR_CreatedDate,SR_ClosedDate
9477E78F-C0EA-4E42-99E2-02E7DEEAD061,11720078,7EF8F2CA-B428-42FE-B392-A26968E31639,No,9/22/2020 4:00 AM,Low (8),Level 2,No,NULL,NULL,Unknown,Stump - Uprooted,16,TREE DOWN STACKED AT CURB. & 3 FOOT SHAFT ,9/22/2020 2:00 PM,NULL,Tree Down,Cancel,58C547E6-1149-41ED-88DD-353B826D5672,Tree Down - Sidewalk,3-1-1 Call Center,Closed,Inspected - No Work Order,9/6/2020 4:50 AM,11/21/2020 11:11 AM
9477E78F-C0EA-4E42-99E2-02E7DEEAD061,148118,C405E0A7-1C96-43F0-B9D1-CAC372D4711A,No,4/29/2015 4:00 AM,NULL,Level 1,No,NULL,NULL,Good,Full,17,ROUTINE BLOCK PRUNING AS PER INSPECTOR ON 4/29/15,NULL,NULL,NULL,NULL,7F8D96C7-7696-4810-A28E-CF1E47911EF1,Prune Dead Wood,3-1-1 Call Center,Closed,Inspected - No Work Order,4/19/2015 4:38 PM,4/29/2015 8:11 PM
9477E78F-C0EA-4E42-99E2-02E7DEEAD061,11688160,2EF97C32-E102-4F93-8564-078D37251804,No,9/16/2020 4:00 AM,NULL,Level 1,No,NULL,NULL,Good,Full,16,NULL,9/16/2020 4:20 PM,NULL,Limb Down,Cancel,2FA32F7A-9B85-4CFE-A0B4-3CC2BBEA4D23,Limb Down - House,Department of Parks and Recreation - Public Web Site,Closed,Work Completed,8/17/2020 4:08 PM,10/8/2020 6:27 PM
9477E78F-C0EA-4E42-99E2-02E7DEEAD061,5885679,3117FFA9-4A42-4AB5-A293-A3956322316D,No,4/6/2017 7:38 AM,NULL,Level 1,No,NULL,NULL,Good,Full,16,1F,4/6/2017 7:38 AM,3/6/2018 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12E3CB66-CA85-408C-BA69-02E9C1D39181,5441868,0B42C7FE-DF35-407D-BE7C-F949D7F22AEE,No,1/17/2017 8:02 AM,NULL,Level 1,No,NULL,NULL,Good,Full,12,NULL,1/17/2017 8:02 AM,2/25/2017 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0C5F22EE-2004-4846-9804-031D8EED9D92,1164936,5C557653-58F7-48A6-97C0-2DA2E652E93C,No,10/4/2015 4:00 AM,NULL,Level 1,No,NULL,NULL,Good,Full,19,(LROD)LARGE L/D PARTIALLY BLOCKING STREET & S/W.,10/4/2015 5:39 PM,10/5/2015 4:00 AM,Limb Down,Closed,548A309A-AC59-46C9-9A2C-C1F7FF78988E,Limb Down - Sidewalk,Department of Parks and Recreation - Public Web Site,Closed,Inspected - Condition Not Found,10/3/2015 2:43 PM,10/4/2015 5:35 PM
2B076DFA-CC75-42C4-9C26-0325C6937571,4805102,95238CD5-D23D-42AE-AC46-E8C1F507EC59,No,10/12/2016 12:01 PM,NULL,Level 1,No,NULL,NULL,Good,Full,7,FY17 BLOCK PRUNING CYCLE,10/12/2016 12:01 PM,12/8/2017 10:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E6ECB8EF-0866-44F1-931B-03389DE1ADBE,7300458,555178B1-8EAC-40B2-83C3-71D216DC8A01,No,4/26/2018 9:35 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,18,3FX,5/3/2018 3:03 PM,12/5/2018 12:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A92DF012-D32A-42FB-B602-033BEB3B6B3B,6231955,32F4CC5B-6FF3-4B92-8243-8C114215FA2E,No,7/13/2017 10:02 AM,Moderate (9),Level 2,Yes,7/18/2017 7:09 PM,427DD57A-2CDA-4B29-8F6F-0C2D877FA863,Poor,Full,11,NULL,7/13/2017 10:02 AM,7/25/2017 4:00 AM,Tree Removal,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A92DF012-D32A-42FB-B602-033BEB3B6B3B,6231956,427DD57A-2CDA-4B29-8F6F-0C2D877FA863,No,7/4/2017 8:13 PM,NULL,Level 1,No,NULL,NULL,Poor,Full,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9E9990D9-330D-4FFB-9445-034D863BDACD,5915683,16E69036-1273-49F0-9EFA-4FD23CCF4D18,No,4/13/2017 9:41 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AF3E8BA3-CAF1-45E9-835D-035D9DA14762,7820921,9F173D1B-9062-4ADC-B3BD-42406073A843,No,10/16/2018 2:52 PM,NULL,Level 1,No,NULL,NULL,Good,Full,3,1F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9181A165-79FB-4BB7-9F0E-037A6539FEAD,5341138,B683EA5B-A45D-456B-A86E-8EC5A0C9C80A,No,12/22/2016 10:50 AM,Low (6),Level 2,No,NULL,NULL,Unknown,Full,4,"TREE HS PREVIOUS CONDITION OF POOR BUT UPON INSPECTION IN WINTER, THE TREE IS AKUVE WUTH SMALL BUDS. REINSPECT IN SPRING TO SEEIF TREE LEAFS OUT.",NULL,NULL,NULL,NULL,75D32792-D852-4DF3-B784-1DDE29356D62,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,9/1/2016 1:41 PM,12/22/2016 10:47 AM
99151FA1-4BD8-4BDF-959F-03B4838E0272,5970959,77E1BF49-B27D-4093-B09F-B3551003D8D1,No,4/28/2017 11:06 AM,NULL,Level 1,No,NULL,NULL,Good,Full,13,NULL,4/28/2017 11:06 AM,3/9/2018 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A1DAB072-23D9-4E2B-A7AA-03C9764ECF84,4022973,61FA0AD6-DFC9-4CC1-9D1A-F7A0BD8D973B,No,7/21/2016 11:21 AM,NULL,Level 1,No,NULL,NULL,Good,Full,14,NULL,7/21/2016 11:21 AM,2/24/2017 7:21 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83162AEC-67E7-420C-AAC9-03D461A58D8E,3840773,E4EF3669-F4E7-445A-8A14-C565A7E34D9C,No,7/5/2016 9:10 AM,NULL,Level 1,No,NULL,NULL,Good,Full,9,NULL,7/5/2016 9:10 AM,4/4/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F42E5B47-9CE1-4689-BE0A-03E56C0E53B3,1730434,48D38D10-4E85-4EFE-90C0-2EBAD567DE45,No,11/23/2015 11:21 AM,NULL,Level 1,No,NULL,NULL,Dead,Full,14,LLO - TAGGED: DEAD TREE ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2E02527B-5EF4-4C02-8107-03EFC9D0A99F,5616335,02D9D020-2AEB-4057-B454-9DDB5F823E8A,No,2/11/2017 11:23 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2E02527B-5EF4-4C02-8107-03EFC9D0A99F,11142783,860F7E76-F5DE-4F6E-A796-BD890A904166,No,8/8/2020 6:12 PM,NULL,Level 1,No,NULL,NULL,Dead,Stump - Uprooted,3,NULL,8/8/2020 6:13 PM,8/9/2020 4:00 AM,Limb Down,Closed,EBD37282-B1F5-40AF-B161-9DBA221B2A00,Tree Down - House,Department of Parks and Recreation - Public Web Site,Closed,Work Completed,8/4/2020 9:06 PM,11/21/2020 11:11 AM
D222C674-4137-4E40-88DA-04133927FFD4,5501170,4E394CB8-C113-4108-9B34-540BB76A2CBF,No,1/26/2017 4:29 AM,NULL,Level 1,No,NULL,NULL,Poor,Full,10,1F,1/26/2017 4:29 AM,4/21/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5FB87BE0-52DF-45AE-BCFD-04313DB0F5F6,7859146,890483BE-958B-4289-A565-25612E024CBF,No,10/30/2018 12:44 PM,Moderate (9),Level 2,No,NULL,NULL,Poor,Full,20,tree mostly dead,10/30/2018 12:44 PM,NULL,Tree Removal,Cancel,A4436F2F-F60E-4F40-A8D5-FB4F25DF5A51,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,10/29/2018 6:14 PM,2/25/2019 1:07 PM
5FB87BE0-52DF-45AE-BCFD-04313DB0F5F6,8327536,FBAC6411-A6BD-4F41-979A-EC04DBBD9DFF,No,2/25/2019 5:00 AM,NULL,Level 1,No,NULL,NULL,Dead,Stump - Uprooted,23,NULL,2/25/2019 9:50 PM,11/22/2019 5:00 AM,Stump Removal,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79E52B91-DD3E-4BD2-A539-0449B92A2AB3,9071706,76EE141F-09D8-4DCB-8DFB-7C23DAB34481,No,9/3/2019 11:15 AM,Low (3),Level 2,No,NULL,NULL,Dead,Full,3,dead,9/3/2019 11:15 AM,NULL,Tree Removal,Cancel,705AB4C9-BBC4-4172-99E9-2B639B808AC3,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,8/27/2019 1:45 PM,11/21/2020 11:11 AM
2E94D0CD-FBEA-4EDF-99D9-0452197A5933,6550531,49771FCD-5EB9-4EFD-9F8E-86F66323872A,No,10/13/2017 8:48 AM,NULL,Level 1,No,NULL,NULL,Dead,Full,8,TREE DOWN/CUT-UP BY FDNY/OBSTRUCTING SIDEWALK/SEND LOADER OR CHIPPER ASAP,10/13/2017 8:51 AM,NULL,Tree Down,Cancel,80A5B3BA-08E2-4756-A6EA-B9D0D56464EF,Limb Down - Other,3-1-1 Call Center,Closed,Work Completed,10/11/2017 12:33 PM,10/19/2017 12:54 PM
F866DEF0-B519-4A5F-A74B-045ED498FA41,6337249,64A85A7F-C29C-46F4-9C0A-7459CAA1A516,No,8/2/2017 1:17 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,6,NULL,8/2/2017 1:17 PM,2/21/2018 7:35 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AE28E801-1B51-4EDA-BDAE-0489E1BD76B4,9698728,DFB8AD68-6509-4C0B-9A04-32B3A31D5E5C,No,2/10/2020 5:00 AM,Low (6),Level 2,No,NULL,NULL,Fair,Full,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AE28E801-1B51-4EDA-BDAE-0489E1BD76B4,8707908,897DD4A3-2175-40A5-91E1-2511046F8206,No,5/31/2019 9:34 AM,Low (6),Level 2,No,NULL,NULL,Good,Full,13,BP-Q20,5/31/2019 9:35 AM,6/23/2020 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AE28E801-1B51-4EDA-BDAE-0489E1BD76B4,12254052,20C6ED82-2A58-467E-BB9D-98F153AD9F18,No,12/2/2020 5:00 AM,Low (4),Level 2,No,NULL,NULL,Fair,Full,13,fruiting bodies present at root flare. sounding hammer gave no indication of decay,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2324F92B-3627-42A0-8ED4-04B253654051,6223375,09A458F0-C172-4088-9E8F-15C04D6ADB09,No,7/5/2017 8:10 AM,NULL,Level 1,Yes,7/6/2017 6:52 AM,580CA3EC-0D6C-4CA9-87F4-2644BE4825E7,Good,Full,16,NULL,7/5/2017 8:11 AM,NULL,Block Pruning,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12825C2A-2D12-4DCF-8D9A-04C768264BD9,5480402,2E4586EC-699C-4CD0-A1AD-069E5CA53F25,No,1/24/2017 11:06 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,15,BP-B17,1/24/2017 11:06 AM,3/20/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63846549-FB1B-4020-8F36-04CD966214C6,5340875,B11EC321-71EB-4D1F-9725-33B71D0BE8C9,No,12/27/2016 11:36 AM,NULL,Level 1,No,NULL,NULL,Good,Full,12,NULL,12/27/2016 11:36 AM,1/13/2017 11:16 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E173A532-A4F3-4708-AA98-04CEA339B01D,6565207,BE2CF73C-C0BE-4C94-A319-54CC055B0CE6,No,10/18/2017 12:48 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
389408C0-B67E-47F9-9E95-04D9E1ABC129,6546420,D84EE0DC-7706-41DC-B8A6-9F900C2B7D9C,No,10/11/2017 2:59 PM,Low (8),Level 2,No,NULL,NULL,Fair,Full,13,NULL,10/11/2017 3:01 PM,10/12/2017 5:00 AM,Limb Down,Closed,71DC6D04-5061-497B-9B80-AB2E1B9CA60E,Tree Down - Car,DPR,Closed,Work Completed,10/11/2017 1:46 PM,10/12/2017 9:23 AM
DEB591DE-E439-4C77-9595-04E02719EFC9,10230412,ABDE0DAC-8A9B-4843-9733-DB5E21198FF7,No,4/22/2020 2:17 PM,Low (6),Level 2,No,NULL,NULL,Fair,Full,9,"Photo lean, compression roots observed,  minor trunk damaged in base, branches in powerlines ",NULL,NULL,NULL,NULL,2BCC140D-3131-4444-A750-915E559D0A8F,Tree Leaning,3-1-1 Call Center,Closed,Inspected - No Work Order,4/19/2020 8:01 PM,4/22/2020 2:17 PM
1EE9E220-DE50-480A-878B-04F4B9EA66AC,6351661,FC8A6FDF-5120-41C2-8DF5-63D7C8BEF52D,No,8/10/2017 8:26 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,32,NULL,8/10/2017 8:26 AM,2/20/2018 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1EE9E220-DE50-480A-878B-04F4B9EA66AC,11672171,20834DF4-991E-4EA2-AFDE-A053BC8A6E28,No,9/14/2020 4:00 AM,High (11),Level 2,No,NULL,NULL,Poor,Full,32,TREE IS UPROOTING,9/14/2020 3:58 PM,NULL,Tree Removal,Cancel,72773770-A1DD-4FA6-9763-930CE88A139D,Tree Leaning,Department of Parks and Recreation - Public Web Site,Closed,Inspected - No Work Order,9/11/2020 10:54 PM,9/19/2020 2:44 PM
1EE9E220-DE50-480A-878B-04F4B9EA66AC,2990408,50D60C43-2D50-4559-9C29-818F23FBF379,No,4/4/2016 4:00 AM,NULL,Level 2,No,NULL,NULL,Fair,Full,32,"INSPECTED 4/4/16 J.SCHULTZ, NO WORK NEEDED,1F,SM,32""FAIR,FULL,11AM-12:30PM WED,YES WIRE CONFLICT,",NULL,NULL,NULL,NULL,A6B374D4-04B5-49BE-B27E-492F8E525AEB,Limb Down - Other,3-1-1 Call Center,Closed,Inspected - No Work Order,4/4/2016 1:22 PM,4/5/2016 11:35 AM
2FE7C21E-D725-4978-B8EC-050D20176A57,8644131,C8358954-79A4-4429-890B-0DE312CBDAE3,No,5/10/2019 4:00 AM,Low (6),Level 2,No,NULL,NULL,Good,Full,17,clear traffic light on left side,5/13/2019 1:25 PM,5/16/2019 5:00 AM,Prune-Traffic 10 Day,Closed,522B29AA-EEB3-44D5-9480-53FDCC766A9F,Clear Traffic - Signal,3-1-1 Call Center,Closed,Work Completed,4/18/2019 11:04 AM,5/17/2019 11:13 AM
2FE7C21E-D725-4978-B8EC-050D20176A57,10525006,BB272AC1-0BA9-454B-A741-146320B5C4FF,No,6/5/2020 4:00 AM,Low (8),Level 2,No,NULL,NULL,Good,Full,17,prune tree,6/9/2020 12:58 PM,NULL,Canopy Reduction,Cancel,368A51CC-24F4-4D70-B225-30D18FD111A2,Clear Traffic - Signal,3-1-1 Call Center,Open,Work Priority Category - C,6/1/2020 1:00 PM,NULL
6DBC9F9B-7CDD-4AEF-AF5E-050DFB3007E0,9266687,62053441-12F7-4E6A-B629-07FC0F7EFC0E,No,11/27/2019 5:00 AM,Low (8),Level 2,No,NULL,NULL,Fair,Full,19,"[GT] TC DW, HANGING LIMB",11/27/2019 12:32 PM,NULL,Block Pruning,Open,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9BB27603-94AF-4E56-A804-0515EEA71E7B,6036243,6A578448-844A-4B9F-9759-A3CD36D57878,No,5/15/2017 11:04 AM,NULL,Level 1,No,NULL,NULL,Poor,Full,21,1F,11/2/2017 11:43 AM,NULL,Block Pruning,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9BB27603-94AF-4E56-A804-0515EEA71E7B,6036242,656BF0F9-2810-4D14-ABD6-EBD8ACD06E04,No,7/5/2017 11:25 AM,Low (5),Level 2,Yes,5/16/2017 9:17 AM,6A578448-844A-4B9F-9759-A3CD36D57878,Good,Full,21,1F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1914DA1C-F935-4B4B-98ED-05273417D962,10427096,F3591B8B-AFE2-4995-8797-C3C0BD2C0ABF,No,5/28/2020 4:00 AM,Moderate (9),Level 2,No,NULL,NULL,Fair,Full,24,NULL,5/28/2020 12:24 PM,5/28/2020 4:00 AM,Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1914DA1C-F935-4B4B-98ED-05273417D962,8644368,D66EABA1-4BA7-4821-B149-B5F734736638,No,5/15/2019 1:52 PM,Low (6),Level 2,No,NULL,NULL,Good,Full,24,[BP-X20],5/15/2019 1:52 PM,NULL,Block Pruning,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1914DA1C-F935-4B4B-98ED-05273417D962,7116106,3BDA7305-492D-4C99-87C5-D70977038912,No,3/5/2018 10:01 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,22,NULL,3/5/2018 10:03 AM,3/20/2018 8:27 AM,Limb Down,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
560FFCFB-3B93-48CA-8DD6-052A4B895C0F,5959318,E367AEDF-2EA6-489D-A93C-A2691F42A46E,No,4/25/2017 8:11 AM,NULL,Level 1,No,NULL,NULL,Good,Full,10,NULL,4/25/2017 8:11 AM,6/9/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
313F44EC-90ED-46CB-AAA6-05548FDD4CE2,6472968,ACED34F9-02A3-457B-A558-10F0FE867011,No,9/18/2017 10:47 AM,NULL,Level 1,No,NULL,NULL,Good,Full,6,1F,9/18/2017 10:47 AM,3/1/2018 10:34 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8B30EBBE-7CBB-413F-8DB2-05849BF14ACA,9984516,8DFF843E-656D-4E20-B18D-CE0186D9B64D,No,3/12/2020 4:00 AM,Low (3),Level 2,No,NULL,NULL,Good,Full,8,SW,3/12/2020 4:33 PM,NULL,Block Pruning,Open,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BC4F7BEC-5A01-46AF-A131-058543195AD4,3875526,18E965AA-0A74-4829-B9CB-CC4C11600A8E,No,7/8/2016 12:58 PM,Low (8),Level 2,No,NULL,NULL,Good,Full,20,NULL,NULL,NULL,NULL,NULL,A8F198E6-25C4-4932-89C6-133A90AD7354,Poor Condition Cracked,3-1-1 Call Center,Closed,Inspected - No Work Order,6/27/2016 10:52 PM,7/8/2016 1:00 PM
BC4F7BEC-5A01-46AF-A131-058543195AD4,6444499,60CB804D-C63E-47E9-8BA1-D5911C28489B,No,9/8/2017 10:36 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,19,BP18,9/8/2017 10:36 AM,NULL,Block Pruning,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AC011891-7656-4FFF-9C25-0590D812EA3B,7146171,3C27F308-336E-44CE-945D-A99A40D95BC4,No,3/11/2018 1:17 PM,High (11),Level 2,No,NULL,NULL,Fair,Full,27,Large hanging.,3/11/2018 1:19 PM,3/15/2018 4:00 AM,Hanging Limb,Closed,401EC294-D5A8-4853-90D6-B877506A89BB,Hanging Limb from other Branches,3-1-1 Call Center,Closed,Work Completed,3/8/2018 2:39 PM,3/15/2018 7:20 PM
48C86146-DB7B-4EC4-B08E-059163C94CDD,5371652,5C75DCFB-5B2A-4E33-B0B6-67ECF896EB8B,No,1/2/2017 7:19 AM,NULL,Level 1,No,NULL,NULL,Good,Full,29,1F,1/2/2017 7:19 AM,2/10/2017 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AB7B817F-C62C-470C-9F10-05985BE5A00C,6524086,E8DD561D-D8CA-407C-9CAD-D286D9E0CAB0,No,10/5/2017 11:56 AM,NULL,Level 1,No,NULL,NULL,Good,Full,13,1F,10/5/2017 11:57 AM,3/1/2018 6:39 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AB7B817F-C62C-470C-9F10-05985BE5A00C,10978077,90062837-CB7E-4B02-AA47-90B09C925777,No,8/4/2020 4:00 AM,Low (7),Level 2,No,NULL,NULL,Poor,Full,15,"Large limb Down blocking half of the street,  remove shaft also",8/4/2020 11:05 PM,NULL,Limb Down,Cancel,ED1FB01D-0BE9-403B-8F14-0F662E3324EA,Tree Down - Street,3-1-1 Call Center,Closed,No Action - Jurisdiction,8/4/2020 5:50 PM,8/5/2020 7:56 PM
064B9204-A43C-490B-AFC7-05B50A9EB70D,4334606,3E6FE41C-093E-42CE-9186-A5B763B9E961,No,8/19/2016 10:52 AM,NULL,Level 1,No,NULL,NULL,Good,Full,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
D5BAFD8E-82AF-4E71-8F4D-05BC0BFA62C3,5816856,6ABDFA8F-88E5-4CAE-9A9F-B5FE76E2D6EE,No,3/22/2017 10:39 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,9,NULL,3/22/2017 10:39 AM,6/12/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3AB7CED1-CA33-4B4D-8A1A-05C0598DDB47,6815353,9E465B4C-80C0-4A68-8456-46C06B2A855E,No,12/28/2017 12:10 PM,Low (3),Level 2,No,NULL,NULL,Good,Full,16,"2F,16""DBH,ASH,TREE HAS PHOTOTROPHIC LEAN,NO VISIBLE DEFECTS FOUND",NULL,NULL,NULL,NULL,D6C6B554-589F-4FB0-A338-52CEAA736BA4,Tree Leaning,3-1-1 Call Center,Closed,Inspected - Condition Not Found,12/26/2017 4:30 PM,12/28/2017 12:09 PM
92D629F8-7863-4ADB-BCD9-05E2F47E8704,5943375,846CA72D-A62D-46B0-B45A-F8339E9A5252,No,4/19/2017 9:16 AM,NULL,Level 1,No,NULL,NULL,Good,Full,6,NULL,4/19/2017 9:16 AM,3/15/2018 11:25 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCD23BFF-0864-499C-A112-05FDAAE54E6E,7866305,BCF212C7-65E8-4A91-90D8-14B1E191C0F1,No,11/1/2018 10:14 AM,Moderate (9),Level 2,No,NULL,NULL,Dead,Full,5,"DEAD,  PREV.BLUE TAGGED ,CHERRY",11/1/2018 10:16 AM,NULL,Tree Removal,Cancel,16CDF9AC-2257-4AB3-B459-E340DF8C7531,Dead Tree Older Than 2 Years,Department of Parks and Recreation - Public Web Site,Closed,Inspected - No Work Order,10/26/2018 5:05 PM,11/21/2020 11:11 AM
EBCFB22B-93D0-4A5D-9994-05FFDB383DBE,3798698,45DAFC11-E764-4019-B6BF-5EA681ADEA9F,No,6/30/2016 5:33 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,24,NULL,6/30/2016 5:33 PM,4/4/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65E0E47E-0971-46AF-AB42-060954787A49,5914832,8D73CF8A-1904-4DFF-99CF-B93AE238D30A,No,4/13/2017 11:14 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,17,NULL,4/13/2017 11:14 AM,1/30/2018 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3E76030E-C0A7-4358-8FB7-0611EC053F13,5931973,7028B300-C63D-4AAB-8874-A0C3EF3DE6E2,No,4/17/2017 1:57 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,6,BP-S17,4/17/2017 1:58 PM,9/14/2017 1:42 PM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A6125364-4831-489D-A3E8-06161672F81A,3970007,059298C4-84A4-449C-A0AD-1DA2937154A9,No,7/18/2016 8:49 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,17,Block pruning,7/18/2016 8:49 AM,11/29/2016 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3E5BE478-B503-4F5F-B250-061C04611065,8246790,18EB205C-D169-4B3A-A3EE-26821738E8C7,No,2/7/2019 8:28 AM,NULL,Level 1,No,NULL,NULL,Good,Full,21,EAST SIDE ,2/7/2019 8:28 AM,NULL,Block Pruning,Open,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2831E0D1-8D44-4914-B957-063610CEE8F5,9046937,39FC5DE3-9B3F-44A7-95DE-15D2544511EB,No,8/23/2019 7:05 PM,Low (3),Level 2,No,NULL,NULL,Good,Full,5,BP-FY20,8/23/2019 7:05 PM,9/26/2019 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7EB21E09-2E0C-4824-8922-064F19B802C1,1391470,F29827A0-D1CC-44D6-AD76-367A6681BE0C,No,10/1/2014 4:00 AM,NULL,Sidewalk Rating,No,NULL,NULL,Good,Full,18,"LEGACY INSPECTION DATA ENTERED, RATING SUBCATEGORIES GUESSED",10/23/2015 8:37 PM,10/30/2015 4:00 AM,Tree and Sidewalk Repair,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88EC197A-BF82-4D57-AE04-065494410D43,10363343,57D4E447-6301-4F7D-BC8A-6A8CE810076E,No,5/18/2020 4:00 AM,Low (8),Level 2,No,NULL,NULL,Fair,Full,20,2in hl over sw. Multiple 4in dw over rd. Poss in decline from girdling roots and small ps. Prune dw and hl. No parking 11 a.m. to 12:30 p.m. Friday,NULL,NULL,NULL,NULL,E67092A6-2C24-4AD6-82F9-90F9B400C455,Tree Down - Street,3-1-1 Call Center,Closed,No Action - Insufficient Info,7/31/2020 8:17 AM,11/21/2020 11:11 AM
88EC197A-BF82-4D57-AE04-065494410D43,7418157,72BED9B1-38CF-4390-9F3D-747A9AA12B69,No,6/7/2018 11:35 AM,Low (8),Level 2,No,NULL,NULL,Fair,Full,20,minor branch growing toward the house not close,NULL,NULL,NULL,NULL,F88E31EF-9700-48FD-B225-F8BF7DE7A38A,Tree Leaning,3-1-1 Call Center,Closed,Inspected - No Work Order,5/24/2018 5:12 PM,6/7/2018 11:35 AM
2F66CAA5-C848-4FE3-9F75-06615E1B52AD,5925265,D23FD5C0-3D99-4CCB-862D-C83A9A7A6E57,No,4/14/2017 11:18 AM,NULL,Level 1,No,NULL,NULL,Good,Full,8,1F,4/14/2017 11:18 AM,NULL,Block Pruning,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
