Tree_GlobalID,INSPID,INSP_GlobalID,Risk_GlobalID,Risk_Defect,Risk_DefectLocation,Risk_Failure,Risk_ImpactTarget,Risk_FailureImpact,Risk_FailureConsequence,RiskRating,MitigationRecommendation
25186FE4-92E5-4D9F-8992-5C4C110774E8,9670852,FF1E2AEC-7795-4B7E-A982-6D9BF6DDEC89,E1037B97-0614-47C1-BC64-426E3FE389EA,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
2B20FED1-2C39-4459-A43F-3CD15FC46A01,9658807,78277843-B69A-4B63-B9F2-BA3D17EF0298,C228F4D6-5F9C-4AC5-958A-08A49A80DDB2,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
008494DC-0F41-44EB-887B-AFA285D71476,5709810,936F2A95-4CB2-4E2E-A837-6BD77163326B,DAE7F5DA-7D17-4F89-91D0-0AF5CC373883,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
03046000-8833-4E2E-A089-73623349A39D,5663964,42256825-D9BC-46CB-8DA2-0C6D4D6AD53F,42716817-2139-40D6-8BDA-091BD255FE00,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NO WORK NEEDED
02C2CF2F-ADA2-4399-A25F-FC968DC1B92A,5445834,2FEBFA2A-6C22-4A56-922C-30598152BC4D,5B77697E-11CB-462B-8660-D86E546ACA84,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
CE85D473-60AA-4A03-9646-693701562E88,5135906,5E66A97B-C10D-43F0-A5DA-9385ABEB25E4,1D311E76-F436-4376-AE01-EF43D6263F0B,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
D9B6300F-23A3-421E-A3D2-F2B4E345F3DE,6161757,D0A3E4EE-00A2-42C0-B8FE-DDDEA6F60392,A691A254-D6B9-4FF4-A06E-2344940FA9F9,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
B524FF1E-715B-431F-BF7A-EAAC0AD32314,5777720,CF80D412-C6B5-40A2-AA93-E1E8012B1041,17697062-E2FF-4E02-B215-DC8B19785517,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
35F8ACE0-8F36-4AA0-8C22-4DA1ED2513B5,5833716,74EA869B-D271-44F2-AEB0-966B4751352A,AEB91000-4496-46D2-9EA0-C930FCFD408D,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
03046000-8833-4E2E-A089-73623349A39D,5993775,10D0FCB1-D29D-4D1C-A235-B0CD0AED9A4B,12C922BA-04FD-4ACE-9909-17B04A53B91A,Dead Wood,Stem,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
CF4CCEFB-DD00-4BE1-84DB-83A7C5DD7AA5,6041639,674CD0F3-6C38-44A5-9D1C-758E55725E01,84FA8ADC-5223-431B-8AFC-B2B951F4DC8F,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
2D5C4A04-42B8-43AE-89C9-7F1DC994C193,6400314,4EF68689-40E0-40F2-88CB-559CD860F1B6,8139FC9A-BACD-4F91-BBF8-40CD914CF827,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
6CE06905-D832-4134-A0D4-1252BB0D7B5B,6380371,3CE63562-2EA1-45BD-A6A3-2929DE7DABEB,66329963-A61C-4DFC-A971-DDCD9AB02F74,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
2DB357C7-AEBE-46DB-A2C0-68B5A93675E8,6498394,F3E34A6B-5106-4D14-BBB7-41E045800BB7,62EAC6F6-0961-4ECB-BA38-D2B0AB12EF04,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NO WORK NEEDED
C5CE0670-C811-46B1-985F-A8CD069C0CD5,7626055,8E0385A2-F708-451A-8B9A-DEF2E44F3422,D2CFDF0D-347F-4B71-87B2-F86CD8C8F306,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
07D2402F-50D5-463E-8EFC-6C1892507D7B,8354898,A8362D78-772C-4E7A-91C6-8BC2E4C02DE5,22F2DDC1-3C1B-4769-8E36-CAD725B967ED,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
5A542BAE-FF06-438F-9B87-ADA072327956,9323047,E32E9A85-D5BF-47DB-80A5-4DFD1665FD69,CF8A7EC0-143F-43D3-830A-F9EB7BA758D2,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
A4191A1F-B8DD-42BE-B897-854C4352D9CC,9354475,D2A271D0-7BE6-40C3-82FD-41D6A4664650,2E8707E7-F1D5-44E8-9C37-F87CEDF5AE55,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
D8CBC1B4-B9F1-47B8-8FD5-36597590DE5E,1691138,4D733D7B-E1EB-4C31-8E9F-803BAB178032,3883ACBE-FBB2-44CB-B03E-D615F5BBE55C,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),DATA ERROR- POST FAILURE- LIMB DOWN
F3B8E926-0DE3-4167-B996-BF9ED4D411BD,8974630,E621B23E-FDF9-4FCE-BBDA-64053BF5B439,9A3B4EDF-5B9B-4706-8926-30CE056E1C9B,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
BF5B487C-F999-437B-B9E8-836A8AEF100E,8491880,D1BD4438-7CD6-4197-A656-6C3275AE2C76,49AF613B-E69A-4231-B039-5A4F5442CE99,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
5B2D7B0E-AE5C-4B0A-9ED8-E4026DC9A521,7473553,7FB1D33B-624E-4843-9420-1EE25EAE0621,FE91A727-09A5-4F4E-99AF-5A6E3BA5DE6D,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
21F6199F-28F9-4D59-BF53-2EAC602ED717,7488624,22C7DACC-A197-4362-8F87-BA27878D3400,534F7D19-4E9C-49A8-BDCE-6733680DE1B6,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
8E1A96FE-C565-43B5-9551-FE6A33E17513,8872574,B8FF27A6-7B6A-4F89-891B-FC74A8C0AE68,5679B9E6-769E-4094-899B-E519593C1539,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),REMOVE 
3D1342D2-09B7-42C6-8A9E-8BAB497C694E,9408828,66F84D6A-A60A-4BB6-B85B-31FCB9DAB638,868F6456-D153-4CD7-9241-BB15362C22B9,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
CE2B4CDD-1A9A-483E-A3A1-7BCF049011BC,9950781,1A118981-E96E-4729-8F01-E2C76931AB69,C731C97C-1A9E-43E6-BD66-DE97EFD1CCFF,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
9D5E622F-318B-4726-9054-85E554D9FC9E,10031998,2792AAFE-134E-4DF4-950A-8FBEE5193742,D4E62782-DF97-4757-8463-6EA5FBC49D1E,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
A88F0BB4-EC04-402E-A655-5DE6951B6953,9654672,9D50E3C2-0F93-47B3-80F5-85ACE5B8B625,D57E1F13-2A0D-4628-AEE5-7E296FF6971B,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),Target=car 
ACAABF70-6B3C-42BB-B375-69C0B7112C61,9686560,97F4E778-8F13-4903-BB22-5287453657F5,3824A930-2E5A-46C8-85FA-13E1B8E4C2B9,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),Target=car 
CB54DE79-D419-4423-A6DB-4A802ABB33A1,6117591,3A4DB318-751A-4516-BE8A-9BFD91809FFE,9641CBCA-0F8B-462D-8BCC-F0CA671EF630,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NO WORK.
6ECCCEEF-245B-4CCE-A775-ED10ECD1CA4E,4133869,77FE57EF-6882-4885-A074-D58D835ED7A9,907F6646-222C-40D8-914B-4AA835B182CD,Root Problems,Root Flare,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
2D5C4A04-42B8-43AE-89C9-7F1DC994C193,6400315,A476D8BF-EC67-4934-928C-771CCD249EE8,54A7F752-2551-4079-B9DD-8441E9E15D5F,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
A7010D7B-841F-459E-A57F-9C4290DD55BD,6405176,6559EFA7-F900-4269-8F8D-4558356ED101,26A61E4B-53BF-4373-ADA3-570559B33330,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
0F31CAF8-8A8D-469A-A6A1-6AABDA5B1C6F,6519020,CB8843FE-E71B-4F8A-B22F-690F23F4DD2E,D615B6CA-5CF5-4AD1-AA3F-343AE069074B,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),PRUNE
03046000-8833-4E2E-A089-73623349A39D,7119270,8D176689-3286-4E41-B397-3DB818C06664,B9BF3E82-43D6-44A1-8EF6-7A41DE705627,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),Remove (dead)
0336C401-E8BF-4DC8-B710-343ACC72513C,6665444,AE35565F-BE0F-4CE7-B3AB-B4921FCFB3FC,25D4ED83-C46C-4FF6-9701-FD2F91237412,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),PRUNE 
5BDDADF3-A86C-4732-990D-6B99EAA9AADA,6613460,68B8668D-1D26-4FC3-89DD-2AB4CCFA4E57,0D490843-2290-49F8-9E5C-0AEC2B798788,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
AB10EC99-5652-4C07-85AF-21D936D6E74C,6613457,2358589F-B16E-4195-AA0F-6F055651C099,018158C3-C89E-4CE8-9D92-7E64D2367774,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
1BA12376-A153-4387-9171-C98310D25928,7211299,3FCEAFCE-1D85-4501-9863-0DF93B5AEAB9,7E3A2DDC-A678-4FA0-BF0E-5A5269E1C1E8,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
23E217B0-7DBA-4A05-9132-7973AA5DEE19,7248878,8B03F782-F4C5-462C-B762-36B53C9A5AC9,E17A1E5F-4D1C-4AA9-83CE-CE1FD1AF8C28,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
8F864943-AEF2-4ED1-8EAB-7FA190A2F80A,6640758,486492B9-351F-4964-BCCE-8F0FC6FE3F95,CE5A0E7A-64D7-4244-BD63-0D622060153F,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),T/D REMOVED
0838500D-7BB1-49F9-83DF-C1D6D5B48EF5,6750341,431A59E4-D99A-436E-8D8A-747B35E39C4D,1324BB7D-976E-4186-9447-A433425E9570,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
5B289E4F-CA01-430C-8F67-55C16732CEA8,5456197,8F518EA0-A43A-43F3-ABB7-42FFF6ED4C66,2F1532AE-135C-41AA-AE45-D5B143850B0F,Root Problems,Roots,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
918E5271-BF78-4B4C-92AA-E4B85C61ACD8,6263856,BFC7F394-7744-4F77-92F4-BEE728CCB31D,4C800937-CCE5-4BDF-B08F-80DB8DD4E745,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
0D855E4F-7D6D-447D-8B04-900E7E0E6185,6515256,168D5F01-766B-4D91-AB26-CFF20F76FB76,81EA283D-0018-4B4E-8BC6-945C89C29B86,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
AC94E646-39DB-4F7B-ACC0-CD9AF3CCFEF1,6870678,639520F5-E782-40D1-8B31-D538C2968044,97FEFDE3-0DAE-4AE0-9895-EB35A0FEA8EB,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
DEE88E4D-B258-4A34-8CB1-0132D6F330D0,7963411,35AB6541-5889-4696-B631-4A3511B4D11B,6E9DF88E-A3CD-4F30-A81D-7DEBCCD655F9,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
C941F241-FFFC-4AF5-BB88-B5911C5EB36A,8789681,05A0B40A-38F7-44C3-B532-0D4C20446CF8,59D93F2C-26E0-4903-9449-131952288D07,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
168015D8-E3E1-4C0C-8879-3F9D42E6AE92,7355807,F3A77C9C-60EB-4169-B285-0BD82840B58F,67D561DD-3DC9-40FB-A2B3-3F1F132DD16D,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
F77946F7-D968-4AA5-8D26-81C53A1E6AA8,7793668,CDED3DEF-CD0C-483D-9BAC-7D5E5669185F,9E984E51-AD99-4007-8B8C-887FC8209D1E,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
53E05A5D-EF85-4C1B-AF8D-4BF549A49076,7270000,448267A4-47D6-4E09-A32D-2095CEFD1F1C,3B884AEE-4A2E-47F4-A2F0-2F1D5461D6E4,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
56A03E39-97F6-43DA-92E4-653760A0F9B5,8640675,2690CD35-BA22-4AED-B404-6128B0563CBC,C34D5289-AA29-4F74-9028-7E5CD3E79DFF,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
4A9225DB-FD56-462C-8DA5-BF09FC8EF65D,8634793,155FC45F-0D84-4385-AF88-C9A027D195EE,AB827AC6-CDCD-463D-BEE1-268A5071E60C,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
87322B08-274C-49BD-92D9-7ECF27A7B264,8830461,299EE351-54BF-4AE7-BE46-5C1DDBC6B5FC,5711F231-59F8-4956-9A14-B2A578E1A0A6,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),block prune
98379D34-00F5-4826-898A-2AB3C7C9834E,8873732,ECCD5088-B4C9-4707-BD7D-EAF3C6EA44CE,8DD762ED-941F-4136-AA1B-083FBBC09C47,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
6CCF3C40-4C67-45D6-BB07-BC2EF8E00063,9046905,2A4888CC-ED26-432F-94EE-3BF2B6AD21EB,1877E964-C57A-499F-8AC3-D30B35C50BE2,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
4A9225DB-FD56-462C-8DA5-BF09FC8EF65D,8658953,4FDF1E92-72F5-421A-B593-095486290B13,E0D09778-F194-4FDD-9E49-7278BEF89AE6,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3), EAB TREAT
460702CE-9B6C-44C3-8EDB-85CC437211D7,9194061,92870B4B-B09E-4297-84BF-6A7D7C41039F,B46032E0-6349-4554-B7F8-F68192CF8F8D,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
93A3B9CF-C235-4975-91B0-66C473D59DBB,9090536,D771798B-0859-4717-92F0-26E05DF264FF,CD412B7E-1B92-4FF3-BADB-A0860C93CCBC,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
4F3B37C0-114D-42B4-B29F-1549F4D6FE11,8815126,C2D698BE-920E-42A3-9AED-6C54AAA7F1A1,80573839-0356-424D-8E1C-66544146D784,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
B85CB7E4-8959-4024-BBDF-7E0876ACEF5C,8238519,39E4E455-EC5C-406C-BD5C-A2D9589064DF,2292B260-F043-4FB7-A294-77DCF4C292F6,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
3535B0DC-655D-403C-89D1-D8E7410125D5,9196993,45AEA996-2AE7-4D7E-88FC-A2E2F8842FAB,C9FE2406-C4A7-4F01-9E3D-CF6E035E3971,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
77E6A5A3-ADBB-49D4-BC06-88E60BC3ECDE,9101598,F1DA23F1-9236-4BC7-BE0F-2F65F48B2C42,6744A1C7-71D5-456B-B0E9-86FA07EE8EB9,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
752B6806-D2BB-4880-9A37-EBEBD668BCEF,6559004,0B07C4C2-ED55-4E34-B86C-0A3EC05601DD,27393E8A-4744-4102-AC30-1072D4A6C215,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),block prune
2991D552-9965-4591-88EA-E5BF962598F8,8671621,585196C4-D5B1-4327-A450-85081650FAFA,8D98075F-856B-4E50-B5FE-5A95D4A9F870,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
FC6FEC7B-C9B0-4B21-85EE-4C9B1A45478D,9274975,A7E3C529-4842-43F7-A032-EF8A402954D1,228CDF48-CCB1-4BBA-BDB8-2F1C9ACB2795,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
D199D2C1-1659-4C09-BA26-32E3075BC6CE,6579582,C25D9E7A-292A-4888-B517-51B0220929D5,35A3B7A5-3F58-4E51-8113-0FF05F4E8F00,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
83CC728D-3553-42D3-B01B-8CDD31B29433,6821040,907B0F81-5F72-4225-BE89-0C853964B325,B1DE6DB8-ED0E-45A6-8D9E-0109D0C64B52,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
0E007318-B538-45FC-B03C-58F138A65009,9658841,578DCD9A-E030-44DD-9435-CE35CB476A7E,BC05BD23-FF1F-4E21-949D-1ABDB37B3A09,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
82A9A158-8E3F-41B3-9E7D-BD32E86B6846,7560919,44CE0421-79C5-46C1-B862-AFE60025A190,0D421BAC-73CF-4855-8D72-CCF12932DBC0,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NWN
9BB844CC-6C7D-4A1D-A95D-9D70314774FF,7567475,5534B5CF-6F4B-4E67-93FE-149340B43FC4,C0F38A01-6C61-434E-AB0E-64A91DB818C8,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NO WORK NEEDED
4776375F-A829-4BFF-99E9-A8C9BEB5E133,9671019,D6CF8F75-DBE5-47BF-AB37-244205BA44C8,AD4137BE-6F2F-40C3-902C-AE22DFDD07B1,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
D194336E-A8E5-4877-A9C8-ECA36DBBEC69,9653318,A2E6DEAD-E6FE-4005-99A2-9C4BC5DA100E,49316BE0-F5F8-4CBA-8227-5D33ECA181AB,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),Nkne
459CDE12-3887-43BF-93D4-85F03BD8C3A8,9234963,3B1DD5F7-B2D3-48D6-8F10-322A26673A09,79CBE6FF-CE43-4EE3-82EE-56B1BFD7C348,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
5E9FA4EB-B486-42C2-96D5-C10BBED17EFA,9635857,F803C664-F91A-45EB-8379-766D25251141,35595934-7DD5-4252-92FE-33CD9F092FAA,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
5E9FA4EB-B486-42C2-96D5-C10BBED17EFA,9635857,F803C664-F91A-45EB-8379-766D25251141,4AB45C24-3A07-41B5-AD71-1C3C4BFC7394,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
008494DC-0F41-44EB-887B-AFA285D71476,6760344,03E9AF88-7EBB-4ADB-A754-E2204EFA950B,0CE0B6DB-F0F0-4F20-96FE-A3FA942335B4,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
FB69ED55-068F-4B9C-BC03-CBCCD9E5C202,5862216,7B10B863-9BE6-4829-B453-B49F493A36CE,BB776534-4D62-499E-9AFE-29183BF2CEAA,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
7697E3A7-C83A-4F7B-9AAF-57029A2CFBD9,8943096,1647A815-9E63-4D6F-B191-FB133D9C3578,EAA242BA-3925-46D6-93E8-9DF09149141D,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
B19C913A-16C0-4C5D-BE01-0BCC5A84F53F,6835059,0ACC1AF1-D598-4C0C-A73D-1904C9983AED,517C1643-BB18-4B73-9A56-FC99661FF00B,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
8861609F-B871-4CB3-B857-A4FCCF086DAD,7163783,5D23537F-0F32-4B89-83CA-B6005A5C4C93,BCF118AC-4D7A-4CC5-9A46-1DEED3B7443C,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
3882799C-FCEF-4890-B16F-C00A46499F8F,7351623,E85ED831-4917-47A2-98BA-A1C7605DAF57,67F1A702-9BF5-4314-B6F3-15531B18FF37,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
6F6424ED-E1BF-4A26-AAFB-124C3D4B57AC,6527409,5C5C7A69-FD3B-4CCD-9EF2-351676A66A46,664F4CE5-C940-493E-8621-D8259B611ADC,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
1BA12376-A153-4387-9171-C98310D25928,6670080,62D362D2-CE65-4553-A11D-E97C1FB3ACA1,3EA10F83-121F-4764-B757-1A82D3BFE698,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
6E720808-BFC4-49D6-990B-7E965E5C1A8B,7833318,0AC614E1-F9D8-4696-8059-1C095A285B60,DD1D42D7-D3ED-4ECD-9267-8580A61A4725,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
63187A77-7C17-4444-AC15-50CA82D24124,7853072,9A0F1957-638C-46F2-BB60-97ECB96523B7,8A644BE2-7780-4A5F-80F4-5F6670BD4FF6,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
E5551953-2737-4CD7-808D-A6271AC1A593,8007182,BE9F5386-EDE0-4AF2-B6D9-1BEBE8B27251,5A346F17-D9A7-4E79-929E-21EE10B5CAE7,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
DD20AB45-1668-43A6-9B54-8D8AC7CC86B3,8030412,9D5534CB-2FD3-42C6-BBF3-B0057B26E20F,19C0FF6E-16A5-4546-A768-3C494985D73B,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
2FB81D8C-329A-40F1-9289-DF58195EA5CA,10403964,CAED4D21-600D-483B-B730-6BAC9D8D8136,07BD870E-585D-4AF0-936B-84ECAF141F52,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
437C58B1-466F-4BD9-8C95-F3AA554D1EBC,8120900,60D4662D-1902-4A50-BCED-BA46CDF93EB4,A57962CE-FAC6-4E59-AAA4-E216C9ADA3FF,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
45944EF7-8C81-4547-B1E3-BF3AED1BD6AE,8463166,C329D7DA-53CE-450E-92D9-B3A87DE49F30,65FE0055-275C-44E0-8A30-FD034E9C1F6C,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
8CE4DC78-51BC-4D9E-BDA9-BFFC61331BB6,8521003,83F2A4E6-2977-45A4-83A8-3EE7125C6C15,C6C0AE62-F869-49FC-AACE-98EE6D66AD56,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
01A65B56-DAFD-4C75-887E-C4CA602CE5EB,8600644,2D807063-FB05-4315-B0AE-AA73AE254BDC,4D81F86E-9902-41C0-BD33-DF56AAFB9E7F,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
F18A6D9A-77D8-4907-896D-80472EA6BFFD,8719384,D47D774C-7102-4EB1-9F8A-A81B06A06A2B,8645BC63-06A3-4F2E-BCF7-82EB5BD9D01B,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
83E356EC-6103-41CD-8C84-E0DCC5BA1046,8960585,5BE2D0CB-6253-4836-AA43-4486FDA053E1,00A5427F-1AA4-4A3C-8F6B-33DFF1A8E985,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
A9EBB53A-E2CE-436A-B668-A82FB36983BA,8979998,622927CC-8E18-4BED-8828-6FF2C0F002CD,467B3D44-6E7C-4F87-A929-C22D3A909B29,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
B4573448-1424-4C32-98B2-D421B0A99274,12132467,D4D05CF4-4D6A-488D-86A2-D28C45D970ED,66F7A5CD-0271-41FE-A2C9-4A42F7DE4672,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NWN 
92D4B610-B219-45BC-8877-BE40BB4274BB,9543156,1D1F4644-A70A-47AD-B055-C113622BB137,F55A7E0B-F47E-49A7-A726-05E6DE65DFFE,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
